TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20200112190117,4,17,22,2,0,0,0
20200112190117,5,13,22,1,0,0,0
20200112190129,1,60,19,1,0,0,0
20200112190130,1,30,18,2,0,0,0
20200112190130,2,76,26,1,0,0,0
20200112190130,3,5,22,1,0,0,0
20200112190130,4,0,22,2,0,0,0
20200112190130,5,32,21,2,0,0,0
20200112190133,1,73,19,2,0,0,0
20200112190154,1,72,19,2,0,0,0
20200112190160,1,46,18,2,0,0,0
20200112190160,2,14,22,1,0,0,0
20200112190160,3,12,22,2,0,0,0
20200112190177,1,24,18,2,0,0,0
20200112190177,2,48,24,2,0,0,0
20200112190177,3,51,24,1,0,0,0
20200112190177,4,12,25,1,0,0,0
20200112190180,1,23,18,1,0,0,0
20200112190180,2,27,25,1,0,0,0
20200112190181,1,21,19,2,0,0,0
20200112190182,1,16,18,1,0,0,0
20200112190182,2,35,24,2,0,0,0
20200112190182,3,46,24,1,0,0,0
20200112190182,4,7,25,2,0,0,0
20200112190182,5,4,25,1,0,0,0
20200112190183,1,20,18,2,0,0,0
20200112190183,2,23,21,1,0,0,0
20200112190186,1,17,18,1,0,0,0
20200112190186,2,48,24,1,0,0,0
20200112190186,3,47,24,2,0,0,0
20200112190186,4,10,25,2,0,0,0
20200112190193,1,17,18,1,0,0,0
20200112190193,2,48,24,1,0,0,0
20200112190199,1,24,18,1,0,0,0
20200112190199,2,54,26,1,0,0,0
20200112190199,3,54,26,2,0,0,0
20200112190199,4,12,26,2,0,0,0
20200112190206,1,16,18,1,0,0,0
20200112190206,2,52,24,2,0,0,0
20200112190206,3,17,25,2,0,0,0
20200112190208,1,16,18,1,0,0,0
20200112190208,2,45,24,2,0,0,0
20200112190208,3,12,25,1,0,0,0
20200112190222,1,23,18,1,0,0,0
20200112190222,2,24,25,1,0,0,0
20200112190222,4,23,29,1,0,0,0
20200112190222,5,24,29,1,0,0,0
20200112190229,1,21,19,1,0,0,0
20200112190229,2,20,21,2,0,0,0
20200112190229,3,21,28,2,0,0,0
20200112190238,1,17,18,1,0,0,0
20200112190238,2,42,24,2,0,0,0
20200112190238,3,46,24,1,0,0,0
20200112190238,4,8,25,2,0,0,0
20200112190238,5,7,25,1,0,0,0
20200112190254,1,24,18,1,0,0,0
20200112190254,2,24,21,2,0,0,0
20200112190256,1,16,18,1,0,0,0
20200112190256,2,45,24,1,0,0,0
20200112190256,3,13,25,2,0,0,0
20200112190256,4,13,25,2,0,0,0
20200112190256,5,12,30,1,0,0,0
20200112190256,6,40,26,1,0,0,0
20200112190259,1,18,18,1,0,0,0
20200112190259,2,58,26,1,0,0,0
20200112190259,3,17,25,2,0,0,0
20200112190264,1,16,18,2,0,0,0
20200112190264,2,40,24,2,0,0,0
20200112190264,3,22,25,1,0,0,0
20200112190264,4,10,25,1,0,0,0
20200112190264,5,4,25,2,0,0,0
20200112190272,1,21,18,1,0,0,0
20200112190272,2,47,24,1,0,0,0
20200112190272,3,47,24,2,0,0,0
20200112190272,4,17,25,1,0,0,0
20200112190272,5,25,25,1,0,0,0
20200112190277,1,18,18,2,0,0,0
20200112190277,2,56,24,1,0,0,0
20200112190277,3,54,24,2,0,0,0
20200112190277,4,22,20,1,0,0,0
20200112190277,5,0,22,1,0,0,0
20200112190287,1,20,19,1,0,0,0
20200112190289,1,25,19,1,0,0,0
20200112190291,1,17,18,2,0,0,0
20200112190291,2,44,24,2,0,0,0
20200112190291,3,49,24,1,0,0,0
20200112190291,4,13,25,2,0,0,0
20200112190291,5,10,25,2,0,0,0
20200112190304,1,16,18,2,0,0,0
20200112190304,2,56,24,1,0,0,0
20200112190304,3,58,24,2,0,0,0
20200112190304,4,21,25,1,0,0,0
20200112190304,5,20,25,2,0,0,0
20200112190304,6,17,25,2,0,0,0
20200112190304,7,24,25,1,0,0,0
20200112190307,1,24,18,1,0,0,0
20200112190307,2,0,22,2,0,0,0
20200112190307,3,22,21,2,0,0,0
20200112190314,1,21,19,1,0,0,0
20200112190321,1,16,18,2,0,0,0
20200112190321,2,45,24,1,0,0,0
20200112190321,3,41,24,2,0,0,0
20200112190321,4,13,25,1,0,0,0
20200112190321,5,7,25,2,0,0,0
20200112190339,1,25,18,2,0,0,0
20200112190339,2,33,21,1,0,0,0
20200112190345,1,25,18,2,0,0,0
20200112190345,2,25,20,1,0,0,0
20200112190345,3,3,22,2,0,0,0
20200112190350,1,16,18,2,0,0,0
20200112190350,2,69,26,1,0,0,0
20200112190350,3,65,26,2,0,0,0
20200112190355,1,23,19,1,0,0,0
20200112190357,1,21,18,1,0,0,0
20200112190357,2,63,24,1,0,0,0
20200112190357,3,63,24,2,0,0,0
20200112190357,4,26,25,2,0,0,0
20200112190360,1,18,18,1,0,0,0
20200112190360,2,48,24,2,0,0,0
20200112190360,3,47,24,1,0,0,0
20200112190360,4,15,25,1,0,0,0
20200112190363,1,23,18,1,0,0,0
20200112190363,2,50,24,2,0,0,0
20200112190363,3,22,25,2,0,0,0
20200112190363,4,1,26,2,0,0,0
20200112190363,5,22,21,2,0,0,0
20200112190363,6,0,22,1,0,0,0
20200112190373,1,19,19,2,0,0,0
20200112190373,2,43,24,1,0,0,0
20200112190373,3,14,25,1,0,0,0
20200112190382,1,18,18,1,0,0,0
20200112190382,2,54,24,1,0,0,0
20200112190382,3,50,24,2,0,0,0
20200112190385,1,20,19,1,0,0,0
20200112190388,1,19,18,2,0,0,0
20200112190388,2,51,24,2,0,0,0
20200112190388,3,50,24,1,0,0,0
20200112190502,1,53,18,2,0,0,0
20200112190502,2,59,20,1,0,0,0
20200112190502,3,21,22,2,0,0,0
20200112190502,4,1,23,1,0,0,0
20200112190507,1,68,19,2,0,0,0
20200112190508,1,56,18,2,0,0,0
20200112190508,2,40,22,2,0,0,0
20200112190511,1,32,18,2,0,0,0
20200112190511,2,39,20,1,0,0,0
20200112190511,3,14,22,1,0,0,0
20200112190511,4,14,22,1,0,0,0
20200112190511,5,13,22,2,0,0,0
20200112190514,1,78,19,2,0,0,0
20200112190514,2,85,28,1,60,0,0
20200112190521,1,50,18,2,0,0,0
20200112190521,2,52,20,1,0,0,0
20200112190521,3,23,22,1,0,0,0
20200112190544,1,70,18,1,0,0,0
20200112190544,2,64,20,2,0,0,0
20200112190546,1,65,19,2,0,0,0
20200112190548,1,48,18,2,0,0,0
20200112190548,2,47,20,1,0,0,0
20200112190548,3,14,22,2,0,0,0
20200112190548,4,30,25,1,0,0,0
20200112190550,1,85,19,2,60,0,0
20200112190551,1,79,18,2,0,0,0
20200112190551,2,55,20,1,23,0,0
20200112190552,1,32,18,2,0,0,0
20200112190552,2,32,20,1,0,0,0
20200112190552,3,5,22,1,0,0,0
20200112190552,4,2,22,2,0,0,0
20200112190554,1,49,19,2,0,0,0
20200112190556,1,41,19,1,0,0,0
20200112190559,1,75,19,2,0,0,0
20200112190561,1,72,19,2,0,0,0
20200112190563,1,80,19,2,0,0,0
20200112190577,1,54,19,2,0,0,0
20200112190583,1,48,18,1,0,0,0
20200112190583,2,47,20,2,0,0,0
20200112190583,3,14,22,1,0,0,0
20200112190583,4,11,22,2,0,0,0
20200112190585,1,76,19,1,0,0,0
20200112190587,1,77,18,2,0,0,0
20200112190587,2,78,20,1,0,0,0
20200112190588,1,66,19,2,0,0,0
20200112190593,1,57,19,2,0,0,0
20200112190594,1,38,18,2,0,0,0
20200112190594,2,57,20,1,0,0,0
20200112190594,3,12,22,1,0,0,0
20200112190594,4,9,22,1,0,0,0
20200112190595,1,85,19,2,60,0,0
20200112190599,1,54,18,2,0,0,0
20200112190599,2,55,20,1,0,0,0
20200112190599,3,10,22,1,0,0,0
20200112190609,1,72,19,2,0,0,0
20200112190611,1,46,18,1,0,0,0
20200112190611,2,45,20,2,0,0,0
20200112190611,3,24,22,1,0,0,0
20200112190611,4,14,22,1,0,0,0
20200112190618,1,43,18,2,0,0,0
20200112190618,2,48,20,1,0,0,0
20200112190618,3,8,22,2,0,0,0
20200112190618,4,8,22,1,0,0,0
20200112190619,1,36,18,1,0,0,0
20200112190619,2,35,20,2,0,0,0
20200112190619,3,14,22,1,0,0,0
20200112190619,4,11,22,2,0,0,0
20200112190619,5,7,22,1,0,0,0
20200112190621,1,61,18,2,0,0,0
20200112190621,2,67,20,1,0,0,0
20200112190621,4,25,22,1,0,0,0
20200112190622,1,79,19,2,0,0,0
20200112190633,1,72,18,1,0,0,0
20200112190633,2,80,20,2,0,0,0
20200112190634,1,29,18,1,0,0,0
20200112190634,2,27,20,2,0,0,0
20200112190638,1,34,18,1,0,0,0
20200112190638,2,35,20,2,0,0,0
20200112190638,3,11,22,1,0,0,0
20200112190639,1,33,18,2,0,0,0
20200112190639,2,6,22,1,0,0,0
20200112190639,3,33,30,1,0,0,0
20200112190642,1,31,19,1,0,0,0
20200112190643,1,73,18,2,0,0,0
20200112190643,2,71,20,1,0,0,0
20200112190644,1,48,18,2,0,0,0
20200112190644,2,73,24,2,0,0,0
20200112190644,3,49,20,1,0,0,0
20200112190646,1,60,18,2,0,0,0
20200112190646,2,38,22,1,0,0,0
20200112190646,3,59,21,1,0,0,0
20200112190647,1,52,19,2,0,0,0
20200112190649,1,70,18,2,0,0,0
20200112190649,2,72,20,1,0,0,0
20200112190651,1,37,18,1,0,0,0
20200112190651,2,40,20,2,0,0,0
20200112190651,3,11,22,2,0,0,0
20200112190651,4,9,22,1,0,0,0
20200112190651,5,1,22,2,0,0,0
20200112190652,1,41,18,2,0,0,0
20200112190652,2,46,20,1,0,0,0
20200112190652,3,20,22,2,0,0,0
20200112190652,4,10,22,2,0,0,0
20200112190657,1,49,18,2,0,0,0
20200112190657,2,54,20,1,0,0,0
20200112190657,3,17,22,1,0,0,0
20200112190657,4,12,22,2,0,0,0
20200112190661,1,70,18,1,0,0,0
20200112190661,2,69,20,2,0,0,0
20200112190666,1,75,19,2,0,0,0
20200112190667,1,41,18,1,0,0,0
20200112190667,2,11,22,2,0,0,0
20200112190672,1,50,18,1,0,0,0
20200112190672,2,40,20,2,0,0,0
20200112190672,3,12,22,2,0,0,0
20200112190672,4,10,22,2,0,0,0
20200112190672,5,3,22,2,0,0,0
20200112190673,1,74,18,2,0,0,0
20200112190673,2,74,20,1,0,0,0
20200112190679,1,64,18,2,0,0,0
20200112190679,2,66,25,2,0,0,0
20200112190679,3,85,24,2,60,0,0
20200112190679,4,33,26,1,0,0,0
20200112190689,1,34,18,1,0,0,0
20200112190689,2,35,20,2,0,0,0
20200112190689,3,8,22,2,0,0,0
20200112190689,4,7,22,2,0,0,0
20200112190696,1,66,19,2,0,0,0
20200112190698,1,55,18,1,0,0,0
20200112190698,2,49,20,2,0,0,0
20200112190698,3,23,22,1,0,0,0
20200112190698,4,16,22,2,0,0,0
20200112190701,1,64,18,1,0,0,0
20200112190701,2,60,20,2,0,0,0
20200112190701,3,28,22,2,0,0,0
20200112190701,4,33,22,1,0,0,0
20200112190704,1,51,19,2,0,0,0
20200112190705,1,35,18,2,0,0,0
20200112190705,2,51,20,1,0,0,0
20200112190705,3,16,22,2,0,0,0
20200112190705,4,18,22,1,0,0,0
20200112190705,5,2,22,1,0,0,0
20200112190705,6,6,22,1,0,0,0
20200112190710,1,65,19,1,0,0,0
20200112190711,1,55,19,2,0,0,0
20200112190721,1,48,18,2,0,0,0
20200112190721,2,48,20,1,0,0,0
20200112190721,3,5,22,2,0,0,0
20200112190721,4,3,22,2,0,0,0
20200112190725,1,71,18,1,0,0,0
20200112190725,2,66,20,2,0,0,0
20200112190726,1,30,19,2,0,0,0
20200112190728,1,41,18,1,0,0,0
20200112190728,2,39,20,2,0,0,0
20200112190728,3,9,22,2,0,0,0
20200112190728,4,7,22,2,0,0,0
20200112190728,5,4,22,1,0,0,0
20200112190728,6,2,22,1,0,0,0
20200112190730,1,33,19,1,0,0,0
20200112190731,1,26,19,1,0,0,0
20200112190736,1,75,19,2,0,0,0
20200112190744,1,46,18,2,0,0,0
20200112190744,2,48,21,1,0,0,0
20200112190744,3,12,22,2,0,0,0
20200112190744,4,10,22,2,0,0,0
20200112190748,1,48,18,2,0,0,0
20200112190748,2,62,20,1,0,0,0
20200112190748,3,13,22,2,0,0,0
20200112190749,1,61,19,2,0,0,0
20200112190753,1,30,18,1,0,0,0
20200112190753,2,31,20,2,0,0,0
20200112190753,3,3,22,1,0,0,0
20200112190753,4,1,22,1,0,0,0
20200112190758,1,29,18,1,0,0,0
20200112190758,2,31,20,2,0,0,0
20200112190759,1,35,18,2,0,0,0
20200112190759,2,36,20,1,0,0,0
20200112190759,3,11,22,1,0,0,0
20200112190759,4,8,22,1,0,0,0
20200112190759,5,4,22,1,0,0,0
20200112190783,1,34,18,2,0,0,0
20200112190783,2,34,20,1,0,0,0
20200112190783,3,7,22,1,0,0,0
20200112190783,4,1,22,1,0,0,0
20200112190784,1,39,18,2,0,0,0
20200112190784,2,38,20,1,0,0,0
20200112190784,3,8,22,1,0,0,0
20200112190784,4,13,30,2,0,0,0
20200112190784,5,11,30,1,0,0,0
20200112190788,1,85,19,2,60,0,0
20200112190794,1,35,18,2,0,0,0
20200112190794,2,10,22,1,0,0,0
20200112190794,3,6,22,1,0,0,0
20200112190794,4,5,22,2,0,0,0
20200112190798,1,74,19,2,0,0,0
20200112190798,2,53,21,1,0,0,0
20200112190802,1,40,18,1,0,0,0
20200112190802,2,32,20,2,0,0,0
20200112190802,3,7,22,1,0,0,0
20200112190802,4,4,22,1,0,0,0
20200112190806,1,25,19,1,0,0,0
20200112190808,1,45,18,1,0,0,0
20200112190808,2,55,28,1,0,0,0
20200112190813,1,48,19,1,0,0,0
20200112190813,2,55,20,2,0,0,0
20200112190819,1,56,18,1,0,0,0
20200112190819,2,9,22,2,0,0,0
20200112190835,1,53,18,1,0,0,0
20200112190835,2,50,20,2,0,0,0
20200112190836,1,40,18,1,0,0,0
20200112190836,2,68,24,2,0,0,0
20200112190836,4,37,20,2,0,0,0
20200112190836,5,4,22,1,0,0,0
20200112190842,1,57,18,1,0,0,0
20200112190842,2,55,20,2,0,0,0
20200112190842,3,24,22,1,0,0,0
20200112190842,4,26,22,1,0,0,0
20200112190843,1,64,18,1,0,0,0
20200112190843,2,60,20,2,0,0,0
20200112190845,1,78,19,2,0,0,0
20200112190848,1,53,19,2,0,0,0
20200112190848,2,55,21,1,0,0,0
20200112190848,3,17,30,2,0,0,0
20200112190855,1,73,18,2,0,0,0
20200112190855,2,79,20,1,0,0,0
20200112190856,1,43,18,1,0,0,0
20200112190856,2,49,20,2,0,0,0
20200112190856,3,8,22,2,0,0,0
20200112190856,4,7,22,1,0,0,0
20200112190860,1,26,19,1,0,0,0
20200112190860,2,26,21,2,0,0,0
20200112190863,1,64,19,1,0,0,0
20200112190863,2,30,22,1,0,0,0
20200112190864,1,78,19,2,0,0,0
20200112190865,1,44,18,2,0,0,0
20200112190865,2,47,20,1,0,0,0
20200112190865,3,14,22,2,0,0,0
20200112190865,4,5,22,2,0,0,0
20200112190871,1,65,18,1,0,0,0
20200112190871,2,68,20,2,0,0,0
20200112190880,1,27,19,2,0,0,0
20200112190885,1,80,19,2,0,0,0
20200112190889,1,80,19,2,0,0,0
20200112190896,1,47,19,1,0,0,0
20200112190898,1,69,19,2,0,0,0
20200112190909,1,25,18,2,0,0,0
20200112190909,2,44,20,1,0,0,0
20200112190917,1,41,18,2,0,0,0
20200112190917,2,47,20,1,0,0,0
20200112190917,3,13,22,2,0,0,0
20200112190917,4,10,22,1,0,0,0
20200112190919,1,37,18,2,0,0,0
20200112190919,2,42,20,1,0,0,0
20200112190921,1,50,19,2,0,0,0
20200112190922,1,50,18,1,0,0,0
20200112190922,2,47,20,2,0,0,0
20200112190922,4,17,22,1,0,0,0
20200112190948,1,34,18,1,0,0,0
20200112190948,2,33,20,2,0,0,0
20200112190948,3,0,22,1,0,0,0
20200112190952,1,46,18,2,0,0,0
20200112190952,2,46,20,1,0,0,0
20200112190952,3,14,22,1,0,0,0
20200112190952,4,9,22,2,0,0,0
20200112190956,1,47,18,1,0,0,0
20200112190956,2,54,20,2,0,0,0
20200112190957,1,27,18,1,0,0,0
20200112190957,2,26,20,2,0,0,0
20200112190957,3,3,22,2,0,0,0
20200112190957,4,56,24,1,0,0,0
20200112190957,5,51,24,2,0,0,0
20200112190957,6,0,22,2,0,0,0
20200112190959,1,34,18,2,0,0,0
20200112190959,2,38,20,1,0,0,0
20200112190959,3,12,22,2,0,0,0
20200112190959,4,6,22,2,0,0,0
20200112190961,1,30,18,2,0,0,0
20200112190961,2,38,20,1,0,0,0
20200112190961,3,0,22,1,0,0,0
20200112190961,4,7,22,2,0,0,0
20200112190961,5,7,22,2,0,0,0
20200112190961,6,0,22,1,0,0,0
20200112190961,7,12,22,1,0,0,0
20200112190963,1,34,18,2,0,0,0
20200112190963,2,58,24,2,0,0,0
20200112190966,1,27,19,2,0,0,0
20200112190971,1,69,19,1,0,0,0
20200112190976,1,32,18,1,0,0,0
20200112190976,2,28,20,2,0,0,0
20200112190976,3,3,22,1,0,0,0
20200112190976,4,0,22,2,0,0,0
20200112190978,1,39,18,2,0,0,0
20200112190978,2,14,22,1,0,0,0
20200112190989,1,70,19,2,0,0,0
20200112190990,1,66,19,2,0,0,0
20200112190991,1,85,18,1,60,0,0
20200112190991,2,80,20,2,0,0,0
20200112190997,1,57,18,1,0,0,0
20200112190997,2,56,20,2,0,0,0
20200112191000,1,65,19,2,0,0,0
20200112191003,1,37,18,2,0,0,0
20200112191003,2,37,20,1,0,0,0
20200112191003,3,1,22,1,0,0,0
20200112191005,1,45,19,2,0,0,0
20200112191008,1,36,18,2,0,0,0
20200112191008,2,36,20,1,0,0,0
20200112191008,3,4,22,1,0,0,0
20200112191008,4,2,22,2,0,0,0
20200112191008,5,13,40,2,0,0,0
20200112191008,6,11,40,1,0,0,0
20200112191013,1,64,19,2,0,0,0
20200112191013,2,54,28,2,0,0,0
20200112191016,1,35,18,2,0,0,0
20200112191016,2,16,22,2,0,0,0
20200112191016,5,7,22,2,0,0,0
20200112191016,6,61,24,2,0,0,0
20200112191016,7,56,24,1,0,0,0
20200112191016,8,29,20,1,0,0,0
20200112191018,1,52,18,1,0,0,0
20200112191018,2,48,20,2,0,0,0
20200112191018,3,19,22,2,0,0,0
20200112191026,1,41,18,2,0,0,0
20200112191026,2,45,20,1,0,0,0
20200112191026,3,11,22,2,0,0,0
20200112191026,4,8,22,2,0,0,0
20200112191026,5,6,22,2,0,0,0
20200112191029,1,31,18,2,0,0,0
20200112191029,2,50,24,2,0,0,0
20200112191029,3,56,24,1,0,0,0
20200112191032,1,40,18,2,0,0,0
20200112191032,2,47,21,1,0,0,0
20200112191033,1,35,18,1,0,0,0
20200112191033,2,35,20,2,0,0,0
20200112191033,3,2,22,2,0,0,0
20200112191034,1,32,18,2,0,0,0
20200112191034,2,31,20,1,0,0,0
20200112191034,3,18,22,2,0,0,0
20200112191034,4,11,22,1,0,0,0
20200112191039,1,69,19,2,0,0,0
20200112191042,1,40,18,2,0,0,0
20200112191042,2,4,22,2,0,0,0
20200112191046,1,49,18,1,0,0,0
20200112191046,2,42,20,2,0,0,0
20200112191055,1,53,18,1,0,0,0
20200112191055,2,52,20,2,0,0,0
20200112191055,3,20,22,1,0,0,0
20200112191055,4,17,22,1,0,0,0
20200112191055,5,15,22,1,0,0,0
20200112191057,1,69,18,1,0,0,0
20200112191057,2,67,20,2,0,0,0
20200112191057,3,30,22,1,0,0,0
20200112191058,1,52,19,2,0,0,0
20200112191061,1,68,18,2,0,0,0
20200112191061,2,68,30,1,0,0,0
20200112191068,1,47,18,1,0,0,0
20200112191068,2,46,20,2,0,0,0
20200112191076,1,62,18,1,0,0,0
20200112191076,2,61,20,2,0,0,0
20200112191077,1,68,18,2,0,0,0
20200112191077,2,28,23,2,0,0,0
20200112191077,3,2,23,1,0,0,0
20200112191084,1,73,18,2,0,0,0
20200112191084,2,73,20,1,0,0,0
20200112191086,1,39,18,1,0,0,0
20200112191086,2,43,20,2,0,0,0
20200112191086,3,11,22,2,0,0,0
20200112191086,4,8,22,2,0,0,0
20200112191086,5,5,22,1,0,0,0
20200112191087,1,43,18,1,0,0,0
20200112191087,2,39,20,2,0,0,0
20200112191087,3,13,22,1,0,0,0
20200112191087,4,10,22,2,0,0,0
20200112191090,1,72,18,1,0,0,0
20200112191090,2,71,20,2,0,0,0
20200112191094,1,39,18,2,0,0,0
20200112191094,2,46,20,1,0,0,0
20200112191094,3,1,22,1,0,0,0
20200112191097,1,73,18,2,0,0,0
20200112191097,2,80,20,1,0,0,0
20200112191099,1,79,19,2,0,0,0
20200112191101,1,48,18,2,0,0,0
20200112191101,2,57,20,1,0,0,0
20200112191105,1,34,19,2,0,0,0
20200112191106,1,55,19,2,0,0,0
20200112191109,1,48,18,2,0,0,0
20200112191109,2,46,20,1,0,0,0
20200112191109,3,17,22,2,0,0,0
20200112191111,1,80,19,2,0,0,0
20200112191117,1,32,18,1,0,0,0
20200112191117,2,8,22,2,0,0,0
20200112191118,1,67,18,1,0,0,0
20200112191118,2,21,22,1,0,0,0
20200112191118,3,55,25,1,23,0,0
20200112191131,1,69,19,1,0,0,0
20200112191132,1,62,18,1,0,0,0
20200112191132,2,63,20,2,0,0,0
20200112191136,1,63,18,2,0,0,0
20200112191136,2,57,20,1,0,0,0
20200112191136,3,18,23,2,0,0,0
20200112191136,4,13,23,1,0,0,0
20200112191136,5,11,23,2,0,0,0
20200112191140,1,71,18,2,0,0,0
20200112191140,2,74,20,1,0,0,0
20200112191141,1,28,19,2,0,0,0
20200112191143,1,50,18,2,0,0,0
20200112191143,2,65,21,1,0,0,0
20200112191143,3,20,22,1,0,0,0
20200112191145,1,76,19,1,0,0,0
20200112191147,1,35,19,2,0,0,0
20200112191154,1,48,18,1,0,0,0
20200112191154,2,48,20,2,0,0,0
20200112191154,3,17,22,2,0,0,0
20200112191154,4,13,22,2,0,0,0
20200112191160,1,55,18,2,0,0,0
20200112191160,2,54,20,1,0,0,0
20200112191165,1,55,18,1,0,0,0
20200112191165,2,55,20,2,0,0,0
20200112191165,3,32,22,1,0,0,0
20200112191165,4,25,22,2,0,0,0
20200112191165,5,7,23,2,0,0,0
20200112191165,6,4,23,2,0,0,0
20200112191165,7,27,26,1,0,0,0
20200112191166,1,80,19,1,0,0,0
20200112191167,1,65,19,1,0,0,0
20200112191167,2,52,20,2,0,0,0
20200112191169,1,80,19,1,0,0,0
20200112191173,1,56,18,2,0,0,0
20200112191173,2,55,20,1,0,0,0
20200112191173,3,20,22,1,0,0,0
20200112191181,1,80,19,2,0,0,0
20200112191182,1,33,18,1,0,0,0
20200112191182,2,30,20,2,0,0,0
20200112191182,3,5,22,1,0,0,0
20200112191182,4,0,22,2,0,0,0
20200112191184,1,68,19,2,0,0,0
20200112191187,1,57,19,2,0,0,0
20200112191189,1,36,18,1,0,0,0
20200112191189,2,35,20,2,0,0,0
20200112191189,3,5,22,1,0,0,0
20200112191189,4,3,22,2,0,0,0
20200112191189,5,0,22,1,0,0,0
20200112191196,1,65,18,2,0,0,0
20200112191196,2,65,20,1,0,0,0
20200112191197,1,35,19,1,0,0,0
20200112191198,1,78,19,1,0,0,0
20200112191202,1,63,18,1,0,0,0
20200112191202,2,59,21,2,0,0,0
20200112191204,1,44,18,1,0,0,0
20200112191204,2,44,20,2,0,0,0
20200112191204,3,9,22,1,0,0,0
20200112191204,4,13,22,2,0,0,0
20200112191206,1,40,18,1,0,0,0
20200112191206,2,14,22,1,0,0,0
20200112191206,3,12,22,1,0,0,0
20200112191208,1,54,18,1,0,0,0
20200112191208,2,52,20,2,0,0,0
20200112191211,1,36,19,2,0,0,0
20200112191213,1,34,18,1,0,0,0
20200112191213,2,33,20,2,0,0,0
20200112191213,3,1,22,2,0,0,0
20200112191214,1,77,18,1,0,0,0
20200112191214,2,76,20,2,0,0,0
20200112191217,1,39,19,1,0,0,0
20200112191218,1,41,18,2,0,0,0
20200112191218,2,43,20,1,0,0,0
20200112191218,3,13,22,1,0,0,0
20200112191218,4,11,22,2,0,0,0
20200112191223,1,80,18,2,0,0,0
20200112191223,2,80,20,1,0,0,0
20200112191224,1,38,18,2,0,0,0
20200112191224,2,38,20,1,0,0,0
20200112191224,3,5,22,2,0,0,0
20200112191224,4,1,22,1,0,0,0
20200112191234,1,59,18,1,0,0,0
20200112191234,2,56,20,2,0,0,0
20200112191240,1,31,18,2,0,0,0
20200112191240,2,30,20,1,0,0,0
20200112191240,3,7,22,2,0,0,0
20200112191240,4,4,22,1,0,0,0
20200112191243,1,72,18,2,0,0,0
20200112191243,2,76,20,1,0,0,0
20200112191244,1,34,18,2,0,0,0
20200112191244,2,32,20,1,0,0,0
20200112191244,3,10,22,2,0,0,0
20200112191244,4,12,26,2,0,0,0
20200112191245,1,53,18,1,0,0,0
20200112191245,2,50,20,2,0,0,0
20200112191245,3,16,22,2,0,0,0
20200112191245,6,71,26,2,0,0,0
20200112191247,1,68,18,2,0,0,0
20200112191247,2,70,20,1,0,0,0
20200112191248,1,69,18,2,0,0,0
20200112191248,2,70,20,1,0,0,0
20200112191249,1,56,18,1,0,0,0
20200112191249,2,68,20,2,0,0,0
20200112191252,1,62,18,1,0,0,0
20200112191252,2,30,22,1,0,0,0
20200112191252,3,35,22,2,0,0,0
20200112191253,1,28,19,2,0,0,0
20200112191253,2,9,22,1,0,0,0
20200112191253,3,3,40,1,0,0,0
20200112191261,1,59,18,1,0,0,0
20200112191261,2,66,20,2,0,0,0
20200112191266,1,55,19,2,0,0,0
20200112191267,1,40,18,1,0,0,0
20200112191267,2,70,24,2,0,0,0
20200112191267,3,26,26,2,0,0,0
20200112191267,4,3,26,2,0,0,0
20200112191267,5,1,26,1,0,0,0
20200112191270,1,68,18,1,0,0,0
20200112191270,2,61,20,2,0,0,0
20200112191271,1,42,18,1,0,0,0
20200112191271,2,42,20,2,0,0,0
20200112191271,3,13,22,1,0,0,0
20200112191271,4,9,22,2,0,0,0
20200112191272,1,36,18,1,0,0,0
20200112191272,2,37,20,2,0,0,0
20200112191272,3,8,22,2,0,0,0
20200112191272,4,0,22,2,0,0,0
20200112191275,1,75,18,2,0,0,0
20200112191275,2,71,20,1,0,0,0
20200112191276,1,45,18,1,0,0,0
20200112191276,2,32,20,2,0,0,0
20200112191276,3,2,22,1,0,0,0
20200112191284,1,33,18,2,0,0,0
20200112191284,2,38,20,1,0,0,0
20200112191284,3,12,22,2,0,0,0
20200112191284,4,7,22,2,0,0,0
20200112191289,1,44,18,1,0,0,0
20200112191289,2,63,24,2,0,0,0
20200112191289,5,16,40,1,0,0,0
20200112191295,1,43,18,2,0,0,0
20200112191295,2,50,20,1,0,0,0
20200112191295,3,17,22,1,0,0,0
20200112191298,1,52,18,2,0,0,0
20200112191298,2,53,20,1,0,0,0
20200112191298,3,17,22,1,0,0,0
20200112191298,4,28,22,2,0,0,0
20200112191298,5,9,23,2,0,0,0
20200112191301,1,40,19,2,0,0,0
20200112191302,1,49,19,1,0,0,0
20200112191308,1,70,19,2,0,0,0
20200112191311,1,61,18,1,0,0,0
20200112191311,2,56,25,2,0,0,0
20200112191313,1,55,18,1,0,0,0
20200112191313,2,75,24,2,0,0,0
20200112191323,1,30,19,1,0,0,0
20200112191325,1,34,18,2,0,0,0
20200112191325,2,13,22,1,0,0,0
20200112191325,3,4,22,1,0,0,0
20200112191325,4,28,25,1,0,0,0
20200112191325,5,4,26,2,0,0,0
20200112191335,1,45,18,2,0,0,0
20200112191335,2,45,21,1,0,0,0
20200112191335,3,18,22,2,0,0,0
20200112191335,4,17,22,1,0,0,0
20200112191335,5,16,22,1,0,0,0
20200112191335,6,15,22,1,0,0,0
20200112191335,7,11,22,1,0,0,0
20200112191337,1,68,18,2,0,0,0
